cliente_id,nombre_cliente,tipo_cliente,zona_id,nombre_zona,empleado_id,nombre_comercial,activo,fecha_alta,fecha_baja
1963,Gasolinera Marco,Gasolinera,6,Alcobendas,13,Bernarda Gallo,Sí,2017-08-28,
1964,Gasolinera Vilalta,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2025-11-30,
1965,Gasolinera Sureda,Gasolinera,9,Leganés,15,Simón Coello,Sí,2021-12-12,
1966,Bar Diego,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2018-01-24,
1967,Bar Santamaría,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2020-11-09,
1968,Restaurante Losada,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2020-07-20,
1969,Gasolinera Galindo,Gasolinera,1,Madrid Centro,8,Perla Arenas,No,2016-07-10,2022-01-15
1970,Bar Alemán,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2019-04-18,
1971,Tienda Raya,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2025-12-21,
1972,Bar Hervás,Bar,8,Getafe,15,Simón Coello,Sí,2019-03-25,
1973,Bar Boada,Bar,11,Alcorcón,16,Baltasar Navas,Sí,2017-08-21,
1974,Tienda Ferrández,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2018-01-06,
1975,Bar Dalmau,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2024-09-03,
1976,Bar Carreras,Bar,8,Getafe,15,Simón Coello,Sí,2019-05-03,
1977,Bar Sevilla,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2024-12-25,
1978,Bar Abellán,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2021-11-01,
1979,Bar Peiró,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-05-20,
1980,Restaurante Blasco,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2021-10-09,
1981,Bar Real,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2020-02-15,
1982,Supermercado Menendez,Supermercado,7,San Sebastián de los Reyes,14,Azahara Giménez,No,2020-07-07,2023-02-24
1983,Bar Riera,Bar,11,Alcorcón,16,Baltasar Navas,Sí,2018-05-05,
1984,Supermercado Roma,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2022-07-20,
1985,Bar Cózar,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2017-04-03,
1986,Tienda Rodríguez,Tienda,9,Leganés,15,Simón Coello,Sí,2021-05-12,
1987,Bar Vidal,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2022-11-12,
1988,Bar Rodríguez,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2016-11-25,
1989,Bar Bilbao,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-03-26,
1990,Bar Bello,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2022-07-06,
1991,Supermercado Bayón,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2025-06-20,
1992,Bar Padilla,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-12-29,
1993,Bar Cuadrado,Bar,9,Leganés,15,Simón Coello,Sí,2017-07-29,
1994,Tienda Piñeiro,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-04-06,
1995,Bar Muro,Bar,8,Getafe,15,Simón Coello,Sí,2018-06-04,
1996,Restaurante Romero,Restaurante,2,Madrid Norte,9,Carolina Lopez,Sí,2019-10-12,
1997,Gasolinera Rosado,Gasolinera,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2025-06-13,
1998,Gasolinera Malo,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2018-08-23,
1999,Bar Mulet,Bar,9,Leganés,15,Simón Coello,Sí,2023-05-25,
2000,Restaurante Porras,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2017-07-17,
